上课班级,选课人数,开课编号,开课课程,授课教师,教师所在院系,开课时间,上课地点,上课周次,单双周,分组名,备注
行政2602,0,202620271016789,政治学原理,雷望红,公共管理学院,10910,A座314,"2-4,8-16",全周,,调课
环境2501-02,46,202620271003900,工科大学化学—有机化学基础B,王蔚玲,化学化工学院,10910,A座321,3-10,全周,,调课
智能2401（科创班）,28,202620271004561,商事法律概论,徐琳,法学院,10910,A座322,3-10,全周,,调课
应化T2301,27,202620271011601,物理有机化学,魏保生,化学化工学院,10910,A座322,1-12,全周,,调课
电气2501-02,54,202620271000350,模拟电子技术,刘子建,自动化学院,10910,B座105,1-14,全周,,调课
电气2501-02,54,202620271000350,模拟电子技术,刘子建,自动化学院,10910,B座105,1-14,全周,,调课
车辆2501-02,49,202620271003469,机械原理与设计（一）,周英,机电工程学院,10910,B座106,5-16,全周,,调课
新材料类（大飞机）智慧班2601,0,202620271018863,飞行器数字建模技术（一）,陈超,轻合金研究院,10910,B座108,9-20,全周,,调课
大数据2501-02,54,202620271000742,计算机组成原理与汇编,陈再良,计算机学院,10910,B座108,1-16,全周,,调课
机械2501-02,61,202620271003547,机械原理与设计（一）,胡小舟,机电工程学院,10910,B座108,5-16,全周,,调课
应化2301-03,85,202620271011471,形势与政策,刘建亚,马克思主义学院,10910,B座111,"3,5",全周,,调课
电气2507-08,56,202620271000289,形势与政策,龚珊,马克思主义学院,10910,B座111,"8,12",全周,,调课
机械类2613-16,0,202620271018828,大学计算机基础,童键,计算机学院,10910,B座113,"2-4,9-17",全周,,调课
出版2301-03,95,202620271011324,形势与政策,易佳乐,马克思主义学院,10910,B座113,"15,17",全周,,调课
城地2601-03,0,202620271019426,军事理论,张子峻,马克思主义学院,10910,B座113,"2-4,8-20",全周,,调课
统计2401-03,29,202620271007549,贝叶斯统计,王洪桥,数学与统计学院,10910,B座113,1-8,全周,,调课
机械类2613-16,0,202620271018828,大学计算机基础,童键,计算机学院,10910,B座114,"2-4,9-17",全周,,调课
数学类2601-04,0,202620271018128,大学计算机基础,李大扬,计算机学院,10910,B座114,"2-4,9-17",全周,,调课
大数据2501-04,94,202620271000730,大数据与人工智能,赵欢喜,计算机学院,10910,B座207,1-16,全周,,调课
电信2401-04,120,202620271004729,EDA技术与应用,张俊,自动化学院,10910,B座210,3-10,全周,,调课
光电2501-03,87,202620271002674,形势与政策,李婷,马克思主义学院,10910,B座211,"8,12",全周,,调课
土木D2501-03,77,202620271000113,形势与政策,范帆,邓迪国际学院,10910,B座214,"8,12",全周,,调课
中文2501-03,85,202620271002267,创新创业专创融合课,姜瑀,人文学院,10910,B座217,12,全周,,调课
音乐表演2601-02班舞蹈表演2601,0,202620271017550,大学生心理健康教育（一）,许名健,马克思主义学院,10910,B座219,10-17,单周,,调课
应物T2301,28,202620271011608,光电检测技术,王迎威,物理学院,10910,B座301,2-13,全周,,调课
法学2603-04,0,202620271017446,法理学,陈越瓯,法学院,10910,B座307,"2-4,8-20",全周,,调课
机械类2616-17班机械T2601,0,202620271018852,普通化学C,陈万松,化学化工学院,10910,B座318,"2-4,9-13",全周,,调课
新材料类（大飞机）智慧班2601,0,202620271018863,飞行器数字建模技术（一）,陈超,轻合金研究院,10910,B座404,9-20,全周,,调课
新材料类（大飞机）智慧班2601,0,202620271018863,飞行器数字建模技术（一）,陈超,轻合金研究院,10910,B座404,9-20,全周,,调课
临五2607-09,0,202620271017221,大学计算机基础B,蔡旭晖,计算机学院,10910,B座412,"2-4,8-20",全周,,调课
遥感2503,19,202620271004427,测绘与时空信息基础B,周家香,地球科学与信息物理学院,10910,B座504,1-10,全周,,调课
消防2501-02班铁道2509-10,90,202620271002962,人工智能基础及应用（通识）A,岳俊,自动化学院,10910,B座513,3-18,全周,,调课
智能2401-04,21,202620271004766,数字信号处理,廖宇新,自动化学院,10910,B座519,1-8,全周,,调课
交通运输类2613-14,0,202620271018344,大学生心理健康教育（一）,季娇,马克思主义学院,10910,C座105,10-17,单周,,调课
冶金材料类2601-03,0,202620271017841,国家安全教育,柯闻秀,马克思主义学院,10910,C座112,15-20,全周,,调课
基础医学拔尖2601班,0,202620271016852,大学语文（一）,晏选军,人文学院,10910,C座203,"2-4,8-12",全周,,调课
交通运输类2601-03,0,202620271018352,大学生心理健康教育（一）,江胜珍,马克思主义学院,10910,C座205,10-17,单周,,调课
数学类2607-08,0,202620271020479,习近平新时代中国特色社会主义思想概论,郭鹏飞,马克思主义学院,10910,C座206,"2-4,8-20",单周,,调课
数学类2607-08,0,202620271020479,习近平新时代中国特色社会主义思想概论,郭鹏飞,马克思主义学院,10910,C座206,"2-4,8-20",双周,,调课
思政2501,30,202620271001867,教育学原理,欧阳鹏,马克思主义学院,10910,C座307,2-17,全周,,调课
机械类2604-06,0,202620271018662,大学生心理健康教育（一）,屈明珍,马克思主义学院,10910,C座310,10-17,单周,,调课
能动2501-05,128,202620271015852,概率论与数理统计A,吴锦标,数学与统计学院,10910,C座407,3-16,全周,,调课
自动化与电气类2610-12,0,202620271016070,大学生心理健康教育（一）,曹文秀,马克思主义学院,10910,C座410,10-17,单周,,调课
城地2501-03,60,202620271004202,人工智能基础及应用（通识）A,陈理渊,自动化学院,10910,C座411,3-18,全周,,调课
采矿2601-03,0,202620271019390,军事理论,张子峻,马克思主义学院,10910,C座508,"2-4,8-20",全周,,调课
采矿2601-03,0,202620271019390,军事理论,张子峻,马克思主义学院,10910,C座508,"2-4,8-20",全周,,调课
机械类2610-12,0,202620271020530,习近平新时代中国特色社会主义思想概论,李勇图,马克思主义学院,10910,C座508,"2-4,8-20",全周,,调课
机械类2613-16,0,202620271018828,大学计算机基础,童键,计算机学院,10910,C座508,"2-4,9-17",全周,,调课
城地2601-03,0,202620271019426,军事理论,张子峻,马克思主义学院,10910,C座508,"2-4,8-20",全周,,调课
城地2601-03,0,202620271019426,军事理论,张子峻,马克思主义学院,10910,C座508,"2-4,8-20",全周,,调课
地质2601-02班遥感T2601,0,202620271020379,习近平新时代中国特色社会主义思想概论,闫境华,马克思主义学院,10910,D座101,"2-4,8-20",全周,,调课
自动化与电气类2601-02,0,202620271016262,高级程序设计,胡扬,自动化学院,10910,D座117,"2-4,9-17",全周,,调课
环境2401-02,31,202620271008767,创新创业导论,欧星,冶金与环境学院,10910,D座120,3-18,全周,,调课
临床医学（八年制）2503-04,50,202620271001749,马克思主义基本原理,潘敬萍,马克思主义学院,10910,D座123,3-18,全周,,调课
预防2601-03,0,202620271020276,习近平新时代中国特色社会主义思想概论,黄伟韬,马克思主义学院,10910,D座125,"2-4,8-20",全周,,调课
微电子2401-02,10,202620271008319,传热学,周海波,机电工程学院,10910,D座203,5-14,全周,,调课
智能建维类2605-08,0,202620271018288,大学计算机基础,康松林,计算机学院,10910,D座206,"2-4,9-17",全周,,调课
机械T2301,64,202620271012691,机器视觉技术基础,陆新江,机电工程学院,10910,D座209,3-10,全周,,调课
临班,29,202620271015586,高级英语（一）,李丽君,外国语学院,10910,外语网络楼116,3-18,全周,英语报刊选读,调课
交通运输类2609,0,202620271018411,大学英语（一）,刘可红,外国语学院,10910,外语网络楼227,"2-4,8-20",全周,,调课
出版T2601班社会2601-02,0,202620271020620,军事理论,陈羽中,马克思主义学院,20102,A座110,"2-4,8-20",全周,,调课
智能建维类2601-04,0,202620271018291,大学计算机基础,孙岱,计算机学院,20102,A座201,"2-4,9-17",全周,,调课
法学2601-03,0,202620271017391,大学生心理健康教育（一）,王星星,马克思主义学院,20102,A座204,10-17,单周,,调课
冶金材料类2601-02,0,202620271020188,工程制图基础A,吴波,机电工程学院,20102,A座213,"2-4,8-20",全周,,调课
信管T2501班信管2502,43,202620271002360,运筹学,徐选华,商学院,20102,A座222,1-12,全周,,调课
航天2601-02,0,202620271020362,习近平新时代中国特色社会主义思想概论,贺才乐,马克思主义学院,20102,A座315,"2-4,8-20",单周,,调课
经济管理类2602,0,202620271017821,微观经济学,李康祥,商学院,20102,A座321,"2-4,9-17",全周,,调课
运训2601-02,0,202620271020259,习近平新时代中国特色社会主义思想概论,李萌,马克思主义学院,20102,A座414,"2-4,8-20",全周,,调课
应化2503-05,90,202620271002646,大学物理B（二）,刘宇轩,物理学院,20102,A座419,3-16,全周,,调课
经济管理类2603,0,202620271017820,微观经济学,祝平衡,商学院,20102,B座107,"2-4,8-16",全周,,调课
制药2501-02,42,202620271002584,物理化学B(一),丁治英,化学化工学院,20102,B座108,1-12,全周,,调课
出版2501-03,62,202620271002213,新闻采访与写作,马薇薇,人文学院,20102,B座205,2-9,全周,,调课
电气2501-02,54,202620271000350,模拟电子技术,刘子建,自动化学院,20102,B座207,1-14,全周,,调课
自动化2407-08,60,202620271004859,先进检测技术与仪表,王晓丽,自动化学院,20102,B座208,1-8,全周,,调课
精神医学[2601-02]班卓越医生班（福庆班）2601,0,202620271017103,大学生心理健康教育（一）,郭鹏飞,马克思主义学院,20102,B座212,10-17,单周,,调课
精神医学[2601-02]班卓越医生班（福庆班）2601,0,202620271017103,大学生心理健康教育（一）,郭鹏飞,马克思主义学院,20102,B座212,10-17,单周,,调课
通信2501-03,69,202620271015387,计算机程序设计基础(Java),杨迎泽,电子信息学院,20102,B座308,1-16,全周,,调课
车辆2501-02班航天2501-02,118,202620271003465,电工技术B,毛先柏,自动化学院,20102,B座311,3-18,全周,,调课
法学2604-06,0,202620271017425,军事理论,李国健,马克思主义学院,20102,B座315,"2-4,8-20",全周,,调课
通信2501-03,69,202620271015387,计算机程序设计基础(Java),杨迎泽,电子信息学院,20102,B座408,1-16,全周,,调课
车辆2401-02,17,202620271008336,汽车车身设计与分析,陆炳全,机电工程学院,20102,B座409,9-16,全周,,调课
机械类2613-15,0,202620271020535,习近平新时代中国特色社会主义思想概论,李勇图,马克思主义学院,20102,B座419,"2-4,8-20",全周,,调课
自动化2403-04,62,202620271004858,先进检测技术与仪表,韩洁,自动化学院,20102,C座203,1-8,全周,,调课
环境2501-02班冶金T2501,71,202620271003898,形势与政策,晏湘涛,马克思主义学院,20102,C座203,"8,12",全周,,调课
口腔医学（5+3）2601-02班口腔五年2601,0,202620271016936,大学计算机基础B,蔡旭晖,计算机学院,20102,C座204,"2-4,8-20",全周,,调课
车辆2501-02班航天2501-02,118,202620271003465,电工技术B,毛先柏,自动化学院,20102,C座502,3-18,全周,,调课
机械D2601-02,0,202620271020243,习近平新时代中国特色社会主义思想概论,邓洁隽,马克思主义学院,20102,C座502,"2-4,8-20",全周,,调课
自动化与电气类2601-02,0,202620271016262,高级程序设计,胡扬,自动化学院,20102,D座106,"2-4,9-17",全周,,调课
通信2501-03,69,202620271015387,计算机程序设计基础(Java),杨迎泽,电子信息学院,20102,D座203,1-16,全周,,调课
通信2501-03,69,202620271015387,计算机程序设计基础(Java),杨迎泽,电子信息学院,20102,D座203,1-16,全周,,调课
检验2603,0,202620271017282,大学英语（一）,周文珺,外国语学院,20102,外语网络楼103,"2-4,8-20",全周,,调课
行政2602,0,202620271016786,大学英语（一）,屈典宁,外国语学院,20102,外语网络楼106,"2-4,8-20",全周,,调课
生科T2601,0,202620271016838,大学英语（一）,陈晓勤,外国语学院,20102,外语网络楼107,"2-4,8-20",全周,,调课
交通运输类2612,0,202620271018417,大学英语（一）,唐陆军,外国语学院,20102,外语网络楼108,"2-4,8-20",全周,,调课
临班,30,202620271015588,高级英语（一）,张莉,外国语学院,20102,外语网络楼108,3-18,全周,科技英语,调课
英语2301-05,10,202620271011217,二外(德语)(四),张远薇,外国语学院,20102,外语网络楼216,1-16,全周,,调课
日语2401,9,202620271006744,日语教育学导论,方颖琳,外国语学院,20102,外语网络楼219,1-16,全周,,调课
能源类2608,0,202620271018542,大学英语（一）,张辉平,外国语学院,20102,外语网络楼227,"2-4,8-20",全周,,调课
采矿2601,0,202620271019386,大学英语（一）,陈慧,外国语学院,20102,外语网络楼227,"2-4,8-20",全周,,调课
机械类2604,0,202620271018747,大学英语（一）,旷剑敏,外国语学院,20102,外语网络楼346,"2-4,8-20",全周,,调课
采矿2601,0,202620271019386,大学英语（一）,陈慧,外国语学院,20102,外语网络楼349,"2-4,8-20",全周,,调课
交通运输类2612,0,202620271018417,大学英语（一）,唐陆军,外国语学院,20102,外语网络楼353,"2-4,8-20",全周,,调课
行政2603,0,202620271016788,大学英语（一）,央泉,外国语学院,20102,外语网络楼447,"2-4,8-20",全周,,调课
生工2602,0,202620271019351,大学英语（一）,谢孝兰,外国语学院,20102,外语网络楼453,"2-4,8-20",全周,,调课
英语2403班法语2401,32,202620271006691,国际传播与翻译,符白羽,外国语学院,20102,外语网络楼603,1-16,全周,,调课
艺科2405,21,202620271006514,视觉识别/IP形象设计,徐皎,建筑与艺术学院,201020304,艺术楼412,1-8,全周,,调课
土木D2401-03,83,202620271004490,形势与政策,范帆,邓迪国际学院,20304,A座101,"7,11",全周,,调课
航天2601,0,202620271018637,工程制图基础A,汤晓燕,机电工程学院,20304,A座212,"2-4,8-20",全周,,调课
大数据2503-04,54,202620271000736,数据库原理,李钦松,大数据研究院,20304,A座414,1-16,双周,,调课
土木国际2501-03,85,202620271003061,大学物理B（二）,肖思,物理学院,20304,A座419,3-16,全周,,调课
国贸2501-02,67,202620271002502,数字创新创业管理,祝平衡,商学院,20304,B座105,16,全周,,调课
信科2501-02,48,202620271002796,数值分析,刘圣军,数学与统计学院,20304,B座206,1-16,全周,,调课
电气2507-08,56,202620271000305,数字电子技术,熊文静,自动化学院,20304,B座207,1-8,全周,,调课
自动化2403-04,62,202620271004922,信号处理与系统分析,余浩洋,自动化学院,20304,B座207,11-18,全周,,调课
