上课班级,选课人数,开课编号,开课课程,授课教师,教师所在院系,开课时间,上课地点,上课周次,单双周,分组名,备注
临床医学（八年制）2201,25,202520261009774,人体寄生虫学[讲课学时],"黄静[219082],黄帅钦[221014],蒋立平[803089],尚晓敏[221323],吴翔[803369],徐绍锐[802080],张祖萍[802999]",湘雅基础医学院,10304,S316,1-16,全周,,课表
生医2401,30,202520261000975,生物化学,"陈昊彬[222031],郭灿[206092],田博[220178]",湘雅基础医学院,10304,S400,1-16,全周,,课表
临五[2301-02]班临五[2310-12]班基础医学拔尖2301班基础医学2301班,26,202520261019890,高级医学英语（二）,李强[802637],外国语学院,10304,S404,10-17,全周,,课表
临五[2301-02]班临五[2310-12]班基础医学拔尖2301班基础医学2301班,26,202520261005670,高级医学英语（二）,李强[802637],外国语学院,10304,S404,2-9,全周,,课表
检验2401-03,14,202520261001701,医学英语学术写作,苏怡[214109],外国语学院,10304,S406,3-18,全周,,课表
口腔医学（5+3）[2301-02]班口腔五年2301班,80,202520261005207,习近平新时代中国特色社会主义思想概论,王翔[203085],马克思主义学院,10304,T105,1-18,全周,,课表
临五2307-09,93,202520261005813,药理学A,"艾可龙[219177],杜洁[410823],黄琼[411325],江俊麟[803376],刘斌[12020179],刘昭前[802881],彭军[207152],杨芝春[205146],袁创[221201],张晓杰[803375]","临床药理研究所,湘雅药学院,湘雅医院",10304,T106,1-18,全周,,课表
临五2404-06,109,202520261001593,生物化学C,"陈苗[219012],陈淑华[203112],邓梅春[211039],何海伦[212024],李星[221220],刘灿华[803018],骆亚萍[802942],马昌杯[212006],汤立军[803179],赵岳涛[220038],钟慧[211195],朱飞舟[208002]",生命科学学院,10304,T107,1-18,全周,,课表
临五2410-12,97,202520261001555,医学伦理学,欧阳建平[803349],人文学院,10304,T108,1-18,全周,,课表
临五2407-09,96,202520261001644,分子生物学C,"陈慧勇[207056],胡景平[218085],梁龙[222088],刘静[802985],罗志勇[802950],孙曙明[211172],王梓[220144],吴坤陆[205081],萧小鹃[209005],熊德慧[803306],曾赵军[803413],朱里鹏[222048],朱敏[803132]",生命科学学院,10304,T109,1-18,全周,,课表
预防2401-04,100,202520261001118,系统解剖学B[讲课学时],"陈旦[208139],崔艳慧[223007],范春玲[803394],李昌琪[803120],刘娜[224074],卢大华[802006],潘爱华[803027],万莉莉[222040],王慧[803168],王晓晟[803003],熊鲲[803166],颜伟韬[223033],曾乐平[209142],张建伟[203172]",湘雅基础医学院,10304,T110,1-19,全周,,课表
精神医学[2401-02]班麻醉[2401-02]班,82,202520261001255,系统解剖学A[讲课学时],"陈旦[208139],崔艳慧[223007],范春玲[803394],李昌琪[803120],刘娜[224074],卢大华[802006],潘爱华[803027],万莉莉[222040],王慧[803168],王晓晟[803003],熊鲲[803166],颜伟韬[223033],曾乐平[209142],张建伟[203172]",湘雅基础医学院,10304,T111,1-18,全周,,课表
临五2401-03,42,202520261001622,系统解剖学A[讲课学时],"陈旦[208139],崔艳慧[223007],范春玲[803394],李昌琪[803120],刘娜[224074],卢大华[802006],潘爱华[803027],万莉莉[222040],王慧[803168],王晓晟[803003],熊鲲[803166],颜伟韬[223033],曾乐平[209142],张建伟[203172]",湘雅基础医学院,10304,T112,1-18,全周,,课表
临床医学（八年制）2301-02,48,202520261005512,习近平新时代中国特色社会主义思想概论,邢旭[222116],马克思主义学院,10304,T205,1-18,全周,,课表
临床医学（八年制）2203-04,49,202520261009767,创新创业导论,罗春雷[134247],机电工程学院,10304,T206,3-18,全周,,课表
口腔医学（5+3）2401-02班口腔五年2401-02,81,202520261001030,马克思主义基本原理,曾安琪[221298],马克思主义学院,10304,T207,1-16,全周,,课表
药学2401-03,103,202520261001207,生理学B,"冯丹丹[209039],管茶香[802042],韩仰[209131],汉建忠[802046],刘持[211027],唐怡庭[214005],向阳[203107],周艳[221267],周勇[213146],暨明[803320],瞿湘萍[211013]",湘雅基础医学院,10304,T208,1-18,全周,,课表
基础医学拔尖2401班基础医学2401班,32,202520261000987,马克思主义基本原理,徐如刚[220268],马克思主义学院,10304,T209,1-16,全周,,课表
生科2301班生科T2301班生信2401,32,202520261005090,生理学B,"冯丹丹[209039],管茶香[802042],韩仰[209131],汉建忠[802046],刘持[211027],唐怡庭[214005],向阳[203107],周艳[221267],周勇[213146],暨明[803320],瞿湘萍[211013]",湘雅基础医学院,10304,T210,1-18,全周,,课表
临床（五年）附三[22011-12]班组临床（五年）附三[22023-24]班组临床（五年）附三[22035-36]班组临床（五年）附三[22047-48]班组,135,202520261009616,眼科学A[讲课学时],"曹燕娜[600982],陈国平[600295],邓志宏[602073],李文杰[602091],刘豫[600902],熊炜[603259],易军晖[600929]",湘雅三医院,10304,T211,1-2,全周,,课表
21级八年制附三1组班21级八年制附三2组班21级八年制附三3组班21级八年制附三4组,30,202520261014205,传染病学C,张磐[601429],湘雅三医院,10304,T211,3-8,全周,,课表
临五2303-04,62,202520261005834,病理学A[讲课学时],"何琼琼[803398],胡永斌[205089],胡忠良[803399],罗庚求[203104],王宽松[206094],肖德胜[802941],尹红玲[801816],赵璐晴[215063]",湘雅基础医学院,10304,T212,1-18,全周,,课表
护理2303-04,53,202520261005287,外科护理学[讲课学时],"陈佳睿[221346],陈琦蓉[220203],谷灿[211003],贺吉群[402373],刘丹[803311],刘伟[214079],周阳[402990]","湘雅护理学院,湘雅医院",10304,T308,1-18,全周,,课表
护理2301-02,51,202520261005272,护理研究,"陈琦蓉[220203],郭佳[211049],唐四元[802631],王红红[802904],杨敏[803049]",湘雅护理学院,10304,护理学院教室A103,1-18,全周,,课表
基础医学拔尖2301班基础医学2301班,35,202520261005162,神经系统,"蔡艳[205070],陈旦[208139],范春玲[803394],冯丹丹[209039],韩仰[209131],汉建忠[802046],胡忠良[803399],李昌琪[803120],王慧[803168],王宽松[206094],王晓晟[803003],肖玲[803178]",湘雅基础医学院,10506,L115,1-18,全周,,课表
卓越医生2301-02,35,202520261005457,能代与内环境,"范春梅[221288],刘瑛[203095],唐怡庭[214005],张彬[803377],张华莉[803050],邹江[803187],暨明[803320]",湘雅基础医学院,10506,L201,2-18,全周,,课表
基础医学拔尖2401班基础医学2401班,34,202520261000992,呼吸系统,"陈旦[208139],胡忠良[803399],蒋碧梅[203093],卢大华[802006],罗自强[802033],王慷慨[803299],向阳[203107],肖德胜[802941],肖玲[803178],张彬[803377],周艳[221267]",湘雅基础医学院,10506,L313,1-9,全周,,课表
基础医学拔尖2401班基础医学2401班,34,202520261000990,运动系统,"黄河[802910],李芳[204108],潘爱华[803027],向阳[203107],肖德胜[802941],肖玲[803178],熊鲲[803166],曾乐平[209142]",湘雅基础医学院,10506,L313,10-18,全周,,课表
预防2403-04,47,202520261001116,组织学与胚胎学B[讲课学时],"蔡艳[205070],范春梅[221288],黄河[802910],刘俊文[208050],伍亚蓝[223034],肖玲[803178],张彬[803377]",湘雅基础医学院,10506,M401,1-17,全周,,课表
生医2401（科创班）,32,202520261001003,概率论与数理统计,邓松海[801706],数学与统计学院,10506,M403,3-16,全周,,课表
法医2201班基础医学拔尖2201班基础医学22级1组班基础医学22级2组班,49,202520261008975,内科学B[讲课学时],"陈科[601438],陈雄[600747],邓煦[602707],桂明[600203],季迎[600571],蒋铁斌[600216],金萍[600853],李安莹[600984],李颖[601937],刘锐[601647],刘少俊[600570],孙剑[600959],田力[601431],王二华[600946],杨琼[600983],阳石坤[602494],曾丽雄[601413],张德才[602352],张浩[600215],赵少俐[600906],周妍[600824]",湘雅三医院,10506,M403,1-2,全周,,课表
临床药学2201,15,202520261009144,遗传药理学,"陈小平[205142],李清[207074],李智[801958],刘昭前[802881],毛小元[212163],欧阳冬生[801940],谭志荣[803119],王果[207082],尹继业[212172],张伟[206087]",临床药理研究所,10506,S104,5-18,全周,,课表
21级八年制附三1组班21级八年制附三2组班21级八年制附三3组班21级八年制附三4组,30,202520261014242,儿科学C,"何利[601285],李卓颖[601591],熊梦龙[602426],杨明华[603266]",湘雅三医院,10506,S116,3-10,全周,,课表
生医2401,30,202520261000973,医学化学基础,"陈昊彬[222031],黄智[211210],刘文明[218007]",湘雅基础医学院,10506,S204,1-14,全周,,课表
临床医学（八年制）2203,25,202520261009795,医学免疫学A,"程文[802968],霍治[803331],黎明[802449],谭婷婷[219138],田伟[801970],王洁[803300],王芙艳[802452],徐铭[222288],邹义洲[211206]",湘雅基础医学院,10506,S214,1-16,全周,,课表
生医2301,29,202520261005152,生物医学信号处理,"黄忠朝[206073],彭宽[212009],喻罡[207089]",湘雅基础医学院,10506,S216,3-16,全周,,课表
临床医学（八年制）2204,23,202520261019872,人体寄生虫学[讲课学时],"黄帅钦[221014],蒋立平[803089],徐绍锐[802080],张祖萍[802999]",湘雅基础医学院,10506,S316,1-16,全周,,课表
生信2401,27,202520261000934,高级程序设计语言,"彭小清[216085],孙圣杰[223105]",生命科学学院,10506,S406,1-16,全周,生信2401,课表
临五2313-14,64,202520261005755,习近平新时代中国特色社会主义思想概论,刘君之[222087],马克思主义学院,10506,T105,1-18,全周,,课表
检验2301-03,63,202520261005570,习近平新时代中国特色社会主义思想概论,王翔[203085],马克思主义学院,10506,T106,1-18,全周,,课表
药学2301-03,71,202520261005333,习近平新时代中国特色社会主义思想概论,王鸿宇[222096],马克思主义学院,10506,T107,1-18,全周,,课表
精神医学2301-02班麻醉2301-02,78,202520261005379,药理学A,"艾可龙[219177],代书炎[223242],胡长平[803382],江俊麟[803376],彭军[207152],杨芝春[205146],张晓杰[803375],张政[213045],祝小云[221324]",湘雅药学院,10506,T108,1-18,全周,,课表
检验2401-03,60,202520261001712,分子生物学C,"陈慧勇[207056],胡景平[218085],梁龙[222088],刘静[802985],罗赛群[801882],罗志勇[802950],孙曙明[211172],王梓[220144],吴坤陆[205081],萧小鹃[209005],熊德慧[803306],曾赵军[803413],朱里鹏[222048],朱敏[803132]",生命科学学院,10506,T109,1-18,全周,,课表
生科2401班生科T2401,59,202520261020042,马克思主义基本原理,曾安琪[221298],马克思主义学院,10506,T110,1-16,全周,,课表
护理2303-04,51,202520261005283,内科护理学 （一）[讲课学时],"丁金锋[221061],郭佳[211049],黄晓婷[220205],刘莉[221322],罗媛慧[221320],毛婷[803390],孙玫[212139],张静平[803147]",湘雅护理学院,10506,T111,1-18,全周,,课表
麻醉[2401-02]班,29,202520261001296,马克思主义基本原理,杨愉[221008],马克思主义学院,10506,T112,1-16,全周,,课表
临床医学（八年制）2301-02,48,202520261005543,医学统计学A1,"胡国清[803358],胡明[207119],李广迪[218078],宁佩珊[220064],饶蓁蓁[222052],史静琤[803139],王一任[803215],颜艳[802394],杨芳[210122],杨土保[802329]",湘雅公共卫生学院,10506,T205,1-18,全周,,课表
临床医学（八年制）2201-02,51,202520261009812,医学统计学A,"胡国清[803358],胡明[207119],李广迪[218078],宁佩珊[220064],饶蓁蓁[222052],史静琤[803139],王一任[803215],颜艳[802394],杨芳[210122],杨土保[802329]",湘雅公共卫生学院,10506,T206,1-18,全周,,课表
护理2401-02,51,202520261001141,护理创新思维与创业教育,"丁金锋[221061],冯辉[205068],黄晓婷[220205],刘莉[221322],刘伟[214079],唐四元[802631]",湘雅护理学院,10506,T207,1-18,全周,,课表
护理2301-02,53,202520261005288,外科护理学[讲课学时],"陈佳睿[221346],陈琦蓉[220203],谷灿[211003],贺吉群[402373],刘丹[803311],刘伟[214079],周阳[402990]","湘雅护理学院,湘雅医院",10506,T208,1-18,全周,,课表
护理2403-04,49,202520261001171,基础护理学（一）,"陈嘉[210061],李现红[210064],王红红[802904],杨敏[803049],曾慧[802991]",湘雅护理学院,10506,T209,1-18,全周,,课表
口腔医学（5+3）[2301-02]班口腔五年2301班,82,202520261005212,病理学A[讲课学时],"何琼琼[803398],胡永斌[205089],胡忠良[803399],罗庚求[203104],王宽松[206094],肖德胜[802941],尹红玲[801816],赵璐晴[215063]",湘雅基础医学院,10506,T210,1-18,全周,,课表
临床（五年）附三[22011-12]班组临床（五年）附三[22023-24]班组临床（五年）附三[22035-36]班组临床（五年）附三[22047-48]班组,136,202520261009562,妇产科学A[讲课学时],"程春霞[600858],李瑞珍[602593],米春梅[601171],孙信[600577],王楠[601820],肖芳[601873],肖松舒[600972],徐大宝[600757],薛敏[600256],杨益民[600416],叶明珠[601796],易水晶[601964],曾飞[600417]",湘雅三医院,10506,T211,1-2,全周,,课表
临五2307-08,64,202520261005836,病理学A[讲课学时],"何琼琼[803398],胡永斌[205089],胡忠良[803399],罗庚求[203104],王宽松[206094],肖德胜[802941],尹红玲[801816],赵璐晴[215063]",湘雅基础医学院,10506,T212,1-18,全周,,课表
预防2401-02,54,202520261001105,卫生化学,"丁萍[207143],冯湘玲[802932],开天瀚[221340],王建武[209010],伍翩[223080]",湘雅公共卫生学院,10506,T308,1-16,全周,,课表
21级八年制附三1组班21级八年制附三2组班21级八年制附三3组班21级八年制附三4组,30,202520261014260,内科学C,"艾飞艳[602695],曹宇[600569],陈科[601438],陈雄[600747],桂明[600203],何红晖[600520],蒋铁斌[600216],蒋卫红[600201],金萍[600853],李颖[601937],李昕[600925],刘纯[600519],刘纪实[601082],刘少俊[600570],刘妍[601597],孟婕[603260],孙圣华[600218],唐晓鸿[600306],田力[601431],王二华[600946],王芬[600880],王建文[601020],王晓艳[600885],王晓艳[601850],谢丽华[601071],徐灿霞[600317],易斌[601388],张浩[600215],张志辉[600869],赵立玲[601910]",湘雅三医院,105060708,S116,11-12,全周,,课表
生医2401（科创班）,30,202520261001004,信号与系统,姜南[224046],自动化学院,10708,L113,1-14,全周,,课表
护理2303-04,48,202520261005271,护理研究,"陈琦蓉[220203],郭佳[211049],唐四元[802631],王红红[802904],杨敏[803049]",湘雅护理学院,10708,L115,1-18,全周,,课表
基础医学拔尖2301班基础医学2301班,35,202520261005168,能代与内环境,"范春梅[221288],刘瑛[203095],唐怡庭[214005],张彬[803377],张华莉[803050],邹江[803187],暨明[803320]",湘雅基础医学院,10708,L201,1-18,单周,,课表
基础医学拔尖2301班基础医学2301班,35,202520261005162,神经系统,"蔡艳[205070],陈旦[208139],范春玲[803394],冯丹丹[209039],韩仰[209131],汉建忠[802046],胡忠良[803399],李昌琪[803120],王慧[803168],王宽松[206094],王晓晟[803003],肖玲[803178]",湘雅基础医学院,10708,L201,2-18,双周,,课表
护理2301-02,49,202520261005300,护理教育学,"陈琦蓉[220203],李学兰[404076],易巧云[802632]","湘雅护理学院,湘雅医院",10708,L313,1-18,全周,,课表
生医2401,31,202520261000974,数据库与医学存储,"黄忠朝[206073],彭宽[212009],喻罡[207089]","湘雅基础医学院,芙蓉实验室",10708,M401,1-8,全周,,课表
法医2201班基础医学拔尖2201班基础医学22级1组班基础医学22级2组班,49,202520261008974,外科学B[讲课学时],"丁波泥[600574],冯超[600974],甘毅[600994],郭一航[602570],黄飞舟[600231],金龙玉[600249],李志跃[600940],刘宇[601058],罗令[602924],沈民仁[601107],孙吉春[601027],王电军[600862],王国慧[601335],姚鲲[602053],易波[600831],余枭[600932],张翼[600910]",湘雅三医院,10708,M403,1-2,全周,,课表
21级八年制附三1组班21级八年制附三2组班21级八年制附三3组班21级八年制附三4组,31,202520261014187,神经病学C,张如旭[600572],湘雅三医院,10708,S116,3-10,全周,,课表
