上课班级,选课人数,开课编号,开课课程,授课教师,教师所在院系,开课时间,上课地点,上课周次,单双周,分组名,备注
应物2301,34,202520261006653,电动力学,熊小努,物理学院,10708,C座508,2-17,全周,,调课
城地2401-03,85,202520261004002,中国近现代史纲要,李斌,马克思主义学院,10708,C座508,3-18,全周,,调课
音乐表演2501-02班舞蹈表演2501,23,202520261016991,形势与政策,易佳乐,马克思主义学院,10708,D座103,"9,13",全周,,调课
通信2403-04,50,202520261000801,基础数理统计,张昊,电子信息学院,10708,D座110,1-16,全周,,调课
计算机类2508-09,67,202520261016181,计算机程序设计基础（C）,廖胜辉,计算机学院,10708,D座121,"2-4,8-18",全周,,调课
运训2501-03,74,202520261019664,军事理论,郭鹏飞,马克思主义学院,10708,D座123,"2-4,8-20",全周,,调课
冶金2305-06班冶金T2301,74,202520261007935,创新创业导论,林上勇,资源加工与生物工程学院,10708,D座125,3-18,全周,,调课
法学2502,31,202520261016959,大学英语（一）,李丽君,外国语学院,10708,外语网络楼105,"2-4,8-20",全周,,调课
化学生物环境类2504,28,202520261017492,大学英语（一）,欧阳婷,外国语学院,10708,外语网络楼108,"2-4,8-20",全周,,调课
冶金材料类2509,28,202520261018783,大学英语（一）,荣觅,外国语学院,10708,外语网络楼116,"2-4,8-20",全周,,调课
临班,30,202520261015182,大学基础英语（三）,王文燕,外国语学院,10708,外语网络楼137,3-18,全周,,调课
临班,29,202520261015184,大学基础英语（三）,李曼青,外国语学院,10708,外语网络楼138,3-18,全周,,调课
外国语言文学类2503,20,202520261019797,中国文化概要,耿俐琴,外国语学院,10708,外语网络楼207,"2-4,8-20",全周,,调课
临床医学五年类2505,32,202520261016798,大学英语（一）,刘茜,外国语学院,10708,外语网络楼347,"2-4,8-20",全周,,调课
机械类2512,28,202520261018477,大学英语（一）,朱妮娅,外国语学院,10708,外语网络楼354,"2-4,8-20",全周,,调课
机械类2512,28,202520261018477,大学英语（一）,朱妮娅,外国语学院,10708,外语网络楼354,"2-4,8-20",全周,,调课
交通运输类2514,26,202520261018173,大学英语（一）,刘羽,外国语学院,10708,外语网络楼451,"2-4,8-20",全周,,调课
交通运输类2514,26,202520261018173,大学英语（一）,刘羽,外国语学院,10708,外语网络楼451,"2-4,8-20",全周,,调课
西班牙语2301,16,202520261006144,高级西班牙语听力（二）,方丽君,外国语学院,10708,外语网络楼614,1-8,全周,,调课
国贸2301-02,36,202520261006435,智能商务,李杨扬,商学院,10910,A座103,1-8,全周,,调课
冶金材料类2519-21,81,202520261016606,国家安全教育,张子峻,马克思主义学院,10910,A座104,15-20,全周,,调课
中国语言文学类2505-06,62,202520261017299,新媒体与社会,朱承璋,人文学院,10910,A座124,17-20,全周,,调课
化学生物环境类2504-06,84,202520261017477,形势与政策,刘颖,马克思主义学院,10910,A座201,"9,13",全周,,调课
冶金材料类2519-21,81,202520261016606,国家安全教育,张子峻,马克思主义学院,10910,A座201,15-20,全周,,调课
应化2403-04,56,202520261002456,分析化学B,刘琦,化学化工学院,10910,A座201,1-8,全周,,调课
冶金材料类2519-21,81,202520261016606,国家安全教育,张子峻,马克思主义学院,10910,A座204,15-20,全周,,调课
土木D2401-03,79,202520261000102,计算机程序设计基础（Python）,李利明,计算机学院,10910,A座204,3-14,全周,,调课
冶金材料类2527-28,54,202520261018850,工程制图基础A,张涛,轻合金研究院,10910,A座211,"2-4,8-20",全周,,调课
思政2401,30,202520261001728,中国思想史,胡栋材,马克思主义学院,10910,A座213,"7-8,12-13",全周,,调课
产设2304-06,54,202520261005934,形势与政策,易佳乐,马克思主义学院,10910,A座308,"8,12",全周,,调课
土木D2201-03,78,202520261008447,形势与政策,易佳乐,马克思主义学院,10910,A座308,"7,11",全周,,调课
视传2201-03,67,202520261009976,形势与政策,易佳乐,马克思主义学院,10910,A座308,"7,11",全周,,调课
电气2301-02,60,202520261004385,电力电子技术,杨建,自动化学院,10910,A座321,1-14,全周,,调课
信管2301-02,30,202520261006345,管理系统模拟,李喜华,商学院,10910,A座322,9-16,全周,,调课
测绘2401-02,29,202520261004149,数据结构,许兵,地球科学与信息物理学院,10910,A座410,1-8,全周,,调课
应物T2301班应物2301,58,202520261006647,创新创业导论,林上勇,资源加工与生物工程学院,10910,A座411,3-18,全周,,调课
测绘2401-02,29,202520261004149,数据结构,许兵,地球科学与信息物理学院,10910,A座413,9-10,全周,,调课
地勘2303,14,202520261008375,地球化学,袁玲玲,地球科学与信息物理学院,10910,A座413,2-8,全周,,调课
机械2401-03,88,202520261003303,大学物理C（二）,吴迪,物理学院,10910,A座420,3-14,全周,,调课
自动化2307-08,62,202520261015256,创新创业与工程导论,李繁飙,自动化学院,10910,B座101,11-18,全周,,调课
测控2301班自动化2301-04,64,202520261004482,现代电力电子技术,刘乾易,自动化学院,10910,B座102,3-18,全周,,调课
机械2205-06班机械T2201,36,202520261011807,精密加工与超精密加工,赵海鸣,机电工程学院,10910,B座105,11-18,全周,,调课
应数2301-03班应数T2301,91,202520261006731,数理统计B,杨柳青,数学与统计学院,10910,B座107,1-12,全周,,调课
化学生物环境类2509-10,56,202520261017539,无机化学A,何飘,化学化工学院,10910,B座108,"2-4,9-19",全周,,调课
自动化与电气类2503-04,65,202520261015908,高级程序设计,雷琪,自动化学院,10910,B座108,"2-4,9-17",全周,,调课
电信2401-04,106,202520261000297,电子信息工程导论,陈宁,自动化学院,10910,B座108,5-8,全周,,调课
应物T2401班应物2401班制药2401-02,108,202520261002603,电工技术B,毛先柏,自动化学院,10910,B座110,3-18,全周,,调课
地勘2501-03,86,202520261015640,军事理论,郭鹏飞,马克思主义学院,10910,B座110,"2-4,8-20",全周,,调课
电信2301-04,27,202520261004532,Python程序设计,李仪,自动化学院,10910,B座117,11-18,全周,,调课
法学2404,28,202520261001789,刑法总论,郑泽星,法学院,10910,B座117,1-12,全周,,调课
电信2301-04,27,202520261004532,Python程序设计,李仪,自动化学院,10910,B座118,11-18,全周,,调课
环境2301-02,42,202520261007995,环境影响评价,何德文,冶金与环境学院,10910,B座203,3-10,全周,,调课
出版2301-03,95,202520261006306,形势与政策,易孝慈,人文学院,10910,B座211,"8,12",全周,,调课
应数2201-03,28,202520261010593,金融数学,吴锦标,数学与统计学院,10910,B座217,1-12,全周,,调课
计算机2304-06,85,202520261004841,形势与政策,田可,地球科学与信息物理学院,10910,B座219,"8,12",全周,,调课
应化2303-04,62,202520261006556,化工原理,陈伟,化学化工学院,10910,B座304,1-14,全周,,调课
信安2301-04,70,202520261004683,软件工程,李祖德,计算机学院,10910,B座307,1-16,全周,,调课
计算机T2301,21,202520261004920,软件工程,李祖德,计算机学院,10910,B座307,1-16,全周,,调课
信安2301-04,70,202520261004683,软件工程,李祖德,计算机学院,10910,B座307,1-16,全周,,调课
测控2401班自动化2401-04,92,202520261000437,数据结构,魏才盛,自动化学院,10910,B座308,11-18,全周,,调课
临床医学五年类2513-15,93,202520261016834,思想道德与法治,许名健,马克思主义学院,10910,B座313,"2-4,8-20",全周,,调课
机械（材料制造）2301,13,202520261007426,金属塑性成形原理,李毅波,轻合金研究院,10910,B座404,11-18,全周,,调课
机械T2201,23,202520261011687,机器视觉技术基础,陆新江,机电工程学院,10910,B座406,1-8,全周,,调课
材料2404-06,91,202520261003599,工科大学化学—物理化学C,邹国强,化学化工学院,10910,B座413,3-18,全周,,调课
轨道交通安全类2513-15,81,202520261016450,军事理论,柯闻秀,马克思主义学院,10910,B座419,"2-4,8-20",全周,,调课
机械类2507-09,84,202520261018516,思想道德与法治,江胜珍,马克思主义学院,10910,B座420,"2-4,8-20",全周,,调课
应化T2301班应化2305,38,202520261006555,结构化学A,李洁,化学化工学院,10910,B座503,3-14,全周,,调课
思政2201,27,202520261009876,西方政治思想史,彭芬,马克思主义学院,10910,B座504,2-13,全周,,调课
自动化2305-06,63,202520261004430,人工智能导论,汪运,自动化学院,10910,B座507,1-8,全周,,调课
计算机类2512-13,66,202520261016179,计算机程序设计基础（C）,刘姝,计算机学院,10910,B座508,"2-4,8-18",全周,,调课
自动化与电气类2517-19,94,202520261015912,高级程序设计,唐朝晖,自动化学院,10910,B座510,"2-4,9-17",全周,,调课
智能2401-04,89,202520261000379,模拟电子技术,周晓君,自动化学院,10910,B座512,3-16,全周,,调课
电气2303-04,63,202520261004379,电机学,宋冬然,自动化学院,10910,B座514,12-16,单周,,调课
自动化2305-06,61,202520261004422,现代控制理论,徐德刚,自动化学院,10910,B座517,11-18,全周,,调课
土木[2401-12]班铁道[2401-03]班土木2413（天佑班）,67,202520261002732,电工学B,陈丽萍,自动化学院,10910,C座104,3-18,全周,,调课
冶金材料类2528-30,84,202520261018272,形势与政策,姜芳蕊,马克思主义学院,10910,C座104,"9,13",全周,,调课
生工2401-02班化工2404,89,202520261003795,形势与政策,易佳乐,马克思主义学院,10910,C座104,"9,13",全周,,调课
化工2401-02,61,202520261002512,分析化学B,邓留,化学化工学院,10910,C座109,1-8,全周,,调课
土木国际2501-03,90,202520261017752,军事理论,周芳,机电工程学院,10910,C座203,"2-4,8-20",全周,,调课
电科2401-03,76,202520261000739,形势与政策,黄永鹏,马克思主义学院,10910,C座207,"9,13",全周,,调课
自动化与电气类2509-10,62,202520261015921,高级程序设计,岑丽辉,自动化学院,10910,C座304,"2-4,9-17",全周,,调课
机械类2504-06,84,202520261018528,思想道德与法治,江胜珍,马克思主义学院,10910,C座308,"2-4,8-20",全周,,调课
药学2501-03,96,202520261016615,大学计算机基础B,刘丽敏,计算机学院,10910,C座308,"2-4,8-20",全周,,调课
航天2501-02,69,202520261016964,军事理论,刘勇为,马克思主义学院,10910,C座311,"2-4,8-20",全周,,调课
机械T2201,23,202520261011687,机器视觉技术基础,陆新江,机电工程学院,10910,C座404,1-8,全周,,调课
电子信息类2507-08,70,202520261017624,军事理论,龙运杰,马克思主义学院,10910,C座508,"2-4,8-20",全周,,调课
电子信息类2507-08,70,202520261017624,军事理论,龙运杰,马克思主义学院,10910,C座508,"2-4,8-20",全周,,调课
电子信息类2507-08,70,202520261017624,军事理论,龙运杰,马克思主义学院,10910,C座508,"2-4,8-20",全周,,调课
软件工程2501-03,87,202520261016016,思想道德与法治,张桐,马克思主义学院,10910,C座510,"2-4,8-20",全周,,调课
机械类2507-09,84,202520261018516,思想道德与法治,江胜珍,马克思主义学院,10910,C座510,"2-4,8-20",全周,,调课
艺科2401-04,79,202520261001878,创意编程与设计,赵欢喜,计算机学院,10910,D座101,1-16,全周,,调课
艺科2501-03,60,202520261017051,形势与政策,李婷,马克思主义学院,10910,D座103,"9,13",全周,,调课
应物2401,28,202520261002609,热学,银恺,物理学院,10910,D座104,2-11,全周,,调课
车辆2401-02,38,202520261003242,机械原理与设计（一）,周英,机电工程学院,10910,D座129,3-14,全周,,调课
测控2301班自动化2301-04,64,202520261004482,现代电力电子技术,刘乾易,自动化学院,10910,D座203,3-18,全周,,调课
应化T2401,20,202520261002439,分析化学C,陈晓青,化学化工学院,10910,化学楼125,1,全周,,调课
化学生物环境类2501,27,202520261017485,大学英语（一）,李丽君,外国语学院,10910,外语网络楼105,"2-4,8-20",全周,,调课
自动化与电气类2507,32,202520261015853,大学英语（一）,刘可红,外国语学院,10910,外语网络楼105,"2-4,8-20",全周,,调课
化学生物环境类2501,27,202520261017485,大学英语（一）,李丽君,外国语学院,10910,外语网络楼105,"2-4,8-20",全周,,调课
临床医学（八年制）2504,25,202520261016683,大学英语（一）,刘茜,外国语学院,10910,外语网络楼106,"2-4,8-20",全周,,调课
外国语言文学类2502,17,202520261017197,外国语言文化入门,陆仪婷,外国语学院,10910,外语网络楼208,17-20,全周,,调课
法语2401,26,202520261002081,法语进阶表达训练（一）,法语外教,外国语学院,10910,外语网络楼213,1-16,全周,,调课
外国语言文学类2504,18,202520261017175,中国文化概要,吴琳,外国语学院,10910,外语网络楼216,"2-4,8-20",全周,,调课
临床医学（八年制）2504,25,202520261016683,大学英语（一）,刘茜,外国语学院,10910,外语网络楼227,"2-4,8-20",全周,,调课
自动化与电气类2507,32,202520261015853,大学英语（一）,刘可红,外国语学院,10910,外语网络楼229,"2-4,8-20",全周,,调课
金融2401-03,56,202520261002278,财务报表分析,李世辉,商学院,20102,A座101,1-8,全周,,调课
电子信息类2503-04,69,202520261017562,军事理论,杨愉,马克思主义学院,20102,A座110,"2-4,8-20",全周,,调课
口腔医学（5+3）2501-02班临床药学2501,81,202520261016481,思想道德与法治,邓洁隽,马克思主义学院,20102,A座122,"2-4,8-20",全周,,调课
地物2501-03,80,202520261019047,思想道德与法治,郭鹏飞,马克思主义学院,20102,A座122,"2-4,8-20",全周,,调课
地勘2401-03,45,202520261004196,科学计算与Python语言,毛先成,地球科学与信息物理学院,20102,A座213,9,全周,,调课
化工2303-04,49,202520261006621,物理化学B(二),邱晓清,化学化工学院,20102,A座213,3-12,全周,,调课
微电子2301,40,202520261007380,信号与系统,刘景琳,机电工程学院,20102,A座222,1-8,全周,,调课
土木2404-06,76,202520261002829,理论力学B,易威,土木工程学院,20102,A座311,3-17,全周,,调课
艺科2401-03,59,202520261001858,形势与政策,李江浩,马克思主义学院,20102,A座319,"9,13",全周,,调课
电科2402-04,76,202520261000744,中国近现代史纲要,姬欣欣,马克思主义学院,20102,A座411,3-18,全周,,调课
地物2401-03,75,202520261004067,大学物理C（二）,王华,物理学院,20102,A座417,3-14,全周,,调课
工力2401-02,56,202520261002872,大学物理C（二）,王希光,物理学院,20102,A座417,3-14,全周,,调课
法学2404-05,55,202520261001779,民法分论,谢冰清,法学院,20102,B座102,3-14,全周,,调课
地勘T2401,13,202520261004049,高级英语口语与写作,马婧,外国语学院,20102,B座103,3-18,全周,,调课
文史预科2501,20,202520261016884,应用写作（一）,邓梦燕,人文学院,20102,B座103,"2-9,11-18",全周,,调课
