上课班级,选课人数,开课编号,开课课程,授课教师,教师所在院系,开课时间,上课地点,上课周次,单双周,分组名,备注
临床药学2501班卓越医生2501,30,202520262017499,大学生心理健康教育（二）,曹文秀,马克思主义学院,10708,C座508,"10-12,14-16",全周,,调课
材料2401-02,58,202520262007380,机械设计基础A,胡小舟,机电工程学院,10708,C座510,1-16,全周,,调课
安全2403,23,202520262007754,机械设计基础B,朱湘,机电工程学院,10708,C座510,1-14,全周,,调课
遥感测绘地信类2501-03,82,202520262002460,国家安全教育,张子峻,马克思主义学院,10708,D座103,"10-12,14-16",全周,,调课
遥感测绘地信类2501-03,82,202520262002460,国家安全教育,张子峻,马克思主义学院,10708,D座103,"10-12,14-16",全周,,调课
地物2403,20,202520262007850,地球物理场论,张彬,地球科学与信息物理学院,10708,D座110,1-8,全周,,调课
机械D2401-02班机械T2401,85,202520262006994,马克思主义基本原理,刘临达,马克思主义学院,10708,D座113,1-16,全周,,调课
思政2401,30,202520262005479,比较思想政治教育,郭鹏飞,马克思主义学院,10708,D座128,1-12,全周,,调课
材料Q2401,18,202520262007341,量子力学与固体物理,肖柱,材料科学与工程学院,10708,D座128,1-14,全周,,调课
自动化2304-06,93,202520262008234,习近平新时代中国特色社会主义思想概论,刘少博,马克思主义学院,10708,D座205,1-16,全周,,调课
测绘2401-02,36,202520262007903,创新创业导论,陈敏,机电工程学院,10708,D座206,1-16,全周,,调课
土木国际2501,27,202520262002466,雅思读写（二）,傅春晖,外国语学院,10708,外语网络楼104,1-16,全周,,调课
计算机T2501,20,202520262000523,大学英语（二）,曹鑫,外国语学院,10708,外语网络楼106,1-16,全周,,调课
生科2501,30,202520262000893,大学英语（二）,邓英姿,外国语学院,10708,外语网络楼107,1-16,全周,,调课
艺科2501,19,202520262001630,大学基础英语（二）,徐远喜,外国语学院,10708,外语网络楼108,1-16,全周,,调课
法语2401,27,202520262005854,法语国家与地区专题,法语外教,外国语学院,10708,外语网络楼207,1-16,全周,,调课
英语2405,27,202520262005752,英语议论文写作,王晓东,外国语学院,10708,外语网络楼213,1-16,全周,,调课
化学生物环境类2512,29,202520262002148,大学英语（二）,朱妮娅,外国语学院,10708,外语网络楼227,1-16,全周,,调课
轨道交通安全类2504,17,202520262002617,大学英语（二）,夏志明,外国语学院,10708,外语网络楼229,1-16,全周,,调课
自动化与电气类2512,30,202520262000301,大学英语（二）,刘可红,外国语学院,10708,外语网络楼229,1-16,全周,,调课
临床医学五年类2511,29,202520262001330,大学英语（二）,刘茜,外国语学院,10708,外语网络楼347,1-16,全周,,调课
能源类2509,29,202520262002990,大学英语（二）,张捷,外国语学院,10708,外语网络楼447,1-16,全周,,调课
产设2307-08,35,202520262019547,形势与政策,易佳乐,马克思主义学院,10910,A座101,"7,11",全周,,调课
音乐表演2201-02班舞蹈表演2201,54,202520262019915,形势与政策,易佳乐,马克思主义学院,10910,A座101,"2,4",全周,,调课
测绘2401-02,36,202520262018846,形势与政策,刘凯,地球科学与信息物理学院,10910,A座102,"8,12",全周,,调课
思政2501班哲学2501,51,202520262018291,形势与政策,易佳乐,马克思主义学院,10910,A座102,"9,13",全周,,调课
工商2401,23,202520262006160,商业伦理与职业道德,张樑,商学院,10910,A座103,5-8,全周,,调课
地物2501-03,79,202520262003705,国家安全教育,晏湘涛,马克思主义学院,10910,A座104,"10-12,14-16",全周,,调课
应物2401,28,202520262006376,原子分子物理学,马松山,物理学院,10910,A座123,2-13,全周,,调课
地信2301-02,0,202520262013846,三维空间信息建模,毛先成,地球科学与信息物理学院,10910,A座124,9-16,全周,,调课
环境2402,14,202520262007555,环境工程原理,肖睿洋,冶金与环境学院,10910,A座223,1-12,全周,,调课
化学生物环境类2510-12,84,202520262002216,大学物理B（一）,罗成林,物理学院,10910,A座301,1-16,全周,,调课
应物T2501班应物2501班电子信息类2511,93,202520262018366,形势与政策,张子峻,马克思主义学院,10910,A座308,"9,13",全周,,调课
临床医学五年类2511-12,58,202520262001420,有机化学C,李娟,化学化工学院,10910,A座310,1-14,全周,,调课
计算机2407-09,84,202520262004335,计算机体系结构,王运波,大数据研究院,10910,A座310,1-16,单周,,调课
冶金2401-02,59,202520262007535,机械设计基础B,李凯,机电工程学院,10910,A座322,1-14,全周,,调课
英语2504-05,0,202520262001758,国家安全教育,李勇图,马克思主义学院,10910,A座411,"10-12,14-16",全周,,调课
交通运输类2510-12,80,202520262018412,形势与政策,刘飞仁,马克思主义学院,10910,A座411,"9,13",全周,,调课
电子信息类2504-06,105,202520262000793,大学物理B（一）(信息类),潘江陵,物理学院,10910,A座421,1-14,全周,,调课
土木2407-08,39,202520262006593,结构力学A（一）,温伟斌,土木工程学院,10910,B座103,8-16,全周,,调课
测控2401班电气2401-07,0,202520262003993,网络技术与应用,胡扬,自动化学院,10910,B座106,9-16,全周,,调课
智能2301-02,65,202520262008336,深度学习,李仪,自动化学院,10910,B座107,9-16,全周,,调课
智能2301-02,65,202520262008336,深度学习,李仪,自动化学院,10910,B座107,9-16,全周,,调课
智能2301-02,65,202520262008336,深度学习,李仪,自动化学院,10910,B座107,9-16,全周,,调课
计算机类2510-12,96,202520262000551,大学生心理健康教育（二）,叶湘虹,马克思主义学院,10910,B座111,"10-12,14-16",全周,,调课
艺科2507班城规2501-02,62,202520262018310,形势与政策,李婷,马克思主义学院,10910,B座111,"9,13",全周,,调课
统计2501-03,0,202520262018368,形势与政策,易佳乐,马克思主义学院,10910,B座111,"9,13",全周,,调课
信安2401-03,0,202520262004475,数字通信原理,戴培山,计算机学院,10910,B座113,1-16,全周,,调课
机械2409,32,202520262007169,机械原理与设计（二）,潘晴,机电工程学院,10910,B座203,1-12,全周,,调课
材料2404,0,202520262007418,材料科学基础D（一）,李志成,材料科学与工程学院,10910,B座210,1-12,全周,,调课
光电2504-05班应物2501,86,202520262002317,大学生心理健康教育（二）,刘建亚,马克思主义学院,10910,B座211,"10-12,14-16",全周,,调课
机械类2502-03,54,202520262003250,计算机程序设计基础（C++）,陈力铭,机电工程学院,10910,B座212,3-14,全周,,调课
生医2501班能源类2509-11,30,202520262003023,计算机程序设计基础（C++）,罗芳,计算机学院,10910,B座213,1-12,全周,,调课
材料2409班材料Q2401,46,202520262007383,机械设计基础A,郭海波,机电工程学院,10910,B座214,1-16,全周,,调课
机械2401班机械2408,65,202520262007172,机械原理与设计（二）,郭海波,机电工程学院,10910,B座214,1-12,全周,,调课
轨道交通安全类2501-04,91,202520262002635,计算机程序设计基础（Python）,何小贤,计算机学院,10910,B座218,1-12,全周,,调课
信科2401-02班应数2401-03,72,202520262006414,运筹学,吴锦标,数学与统计学院,10910,B座218,3-16,全周,,调课
法学T2301,0,202520262010834,法律方法论,陈越瓯,法学院,10910,B座219,1-16,全周,,调课
大数据2401-02,54,202520262004422,数据库原理,段俊文,计算机学院,10910,B座302,1-16,全周,,调课
应化2403,26,202520262006224,仪器分析A,蒋新宇,化学化工学院,10910,B座305,1-12,全周,,调课
化学生物环境类2505-08,111,202520262002179,计算机程序设计基础（Python）,李小兰,计算机学院,10910,B座312,1-12,全周,,调课
智能2301-03,0,202520262008342,自然语言处理,高琰,自动化学院,10910,B座314,1-8,全周,,调课
机械类2518班机械T2501,28,202520262003102,大学生心理健康教育（二）,欧阳鹏,马克思主义学院,10910,B座314,"10-12,14-16",全周,,调课
计算机T2401,19,202520262004245,编译原理,倪鹏,计算机学院,10910,B座503,1-16,全周,,调课
电气2301-07,0,202520262008077,电力谐波综合治理技术,刘绪斌,自动化学院,10910,B座507,9-16,全周,,调课
智能2401-02,49,202520262004109,信号与系统,廖宇新,自动化学院,10910,B座518,9-16,全周,,调课
智能2403-04,49,202520262004111,信号与系统,魏才盛,自动化学院,10910,B座518,9-16,全周,,调课
智能2401-02,49,202520262004109,信号与系统,廖宇新,自动化学院,10910,B座519,9-16,全周,,调课
经济管理类2504-06,91,202520262002013,大学生心理健康教育（二）,邓洁隽,马克思主义学院,10910,C座108,"10-12,14-16",全周,,调课
思政2401,30,202520262005479,比较思想政治教育,郭鹏飞,马克思主义学院,10910,C座109,1-12,全周,,调课
无机2401-02,34,202520262007667,创新创业导论,林上勇,资源加工与生物工程学院,10910,C座109,1-16,全周,,调课
英语2501-03,0,202520262001754,大学生心理健康教育（二）,郭鹏飞,马克思主义学院,10910,C座109,"10-12,14-16",全周,,调课
交设2406-08,80,202520262006822,数字电子技术B,陈丽萍,自动化学院,10910,C座111,1-16,全周,,调课
日语2201班法语2201班西班牙语2201,71,202520262019930,形势与政策,刘建亚,马克思主义学院,10910,C座112,"2,4",全周,,调课
运训2501-03,72,202520262000822,中国近现代史纲要,柴念,马克思主义学院,10910,C座204,1-16,全周,,调课
冶金材料类2522-24,81,202520262003480,军事理论,柯闻秀,马克思主义学院,10910,C座204,1-16,全周,,调课
交设2401-04,0,202520262006847,机械工程材料,吴旺青,机电工程学院,10910,C座204,11-16,全周,,调课
智能2301-03,0,202520262008339,知识工程,肖晓明,自动化学院,10910,C座206,9-16,全周,,调课
土木2410-12,61,202520262018718,形势与政策,周全,马克思主义学院,10910,C座207,"8,12",全周,,调课
交通运输类2507-09,80,202520262002807,大学生心理健康教育（二）,江胜珍,马克思主义学院,10910,C座207,"10-12,14-16",全周,,调课
铁道2401-03,80,202520262018729,形势与政策,周全,马克思主义学院,10910,C座210,"8,12",全周,,调课
冶金材料类2522-24,81,202520262003480,军事理论,柯闻秀,马克思主义学院,10910,C座310,1-16,全周,,调课
临床医学（八年制）2504,0,202520262001210,思维与论辩,袁超,人文学院,10910,C座501,1-12,全周,,调课
机械2210-12,67,202520262020033,形势与政策,李丹,马克思主义学院,10910,C座502,"2,4",全周,,调课
铁道2401-03,80,202520262018729,形势与政策,周全,马克思主义学院,10910,C座503,"8,12",全周,,调课
地质2501-02班地勘T2501,56,202520262003763,大学生心理健康教育（二）,刘勇为,马克思主义学院,10910,C座508,"10-12,14-16",全周,,调课
铁道2401-03,80,202520262018729,形势与政策,周全,马克思主义学院,10910,C座510,"8,12",全周,,调课
中文2204-05班哲学2201,82,202520262019937,形势与政策,屈志强,马克思主义学院,10910,C座510,"2,4",全周,,调课
轨道交通安全类2525-27,80,202520262002405,国家安全教育,张子峻,马克思主义学院,10910,D座103,"10-12,14-16",全周,,调课
信科2401-02班应数2401-03,72,202520262006414,运筹学,吴锦标,数学与统计学院,10910,D座110,3-16,全周,,调课
机械2307-08,0,202520262012815,人工智能与应用,陆新江,机电工程学院,10910,D座129,1-8,全周,,调课
机械2307-08,0,202520262012815,人工智能与应用,陆新江,机电工程学院,10910,D座203,1-8,全周,,调课
金融2303,27,202520262011335,金融风险管理,姚若琪,商学院,10910,D座204,1-10,全周,,调课
冶金T2501,0,202520262003681,大学英语（二）,刘茜,外国语学院,10910,外语网络楼106,1-16,全周,,调课
计算机类2506,33,202520262000601,大学英语（二）,李曼青,外国语学院,10910,外语网络楼227,1-16,全周,,调课
自动化与电气类2503,31,202520262000300,大学英语（二）,刘可红,外国语学院,10910,外语网络楼229,1-16,全周,,调课
艺科2504-06,57,202520262018306,形势与政策,李婷,马克思主义学院,20102,A座102,"9,13",全周,,调课
自动化T2301,29,202520262008325,过程控制技术与系统,徐晓东,自动化学院,20102,A座102,1-8,全周,,调课
软件工程2504-05,58,202520262000457,国家安全教育,郭鹏飞,马克思主义学院,20102,A座102,"10-12,14-16",全周,,调课
国贸2301-02,0,202520262011344,制度经济学,李康祥,商学院,20102,A座102,9-16,全周,,调课
出版2201-03,86,202520262019933,形势与政策,刘建亚,马克思主义学院,20102,A座104,"2,4",全周,,调课
计算机类2501-03,97,202520262000542,大学生心理健康教育（二）,叶湘虹,马克思主义学院,20102,A座110,"10-12,14-16",全周,,调课
电子信息类2507-08,70,202520262018235,形势与政策,欧阳旖旎,电子信息学院,20102,A座110,"9,13",全周,,调课
化学生物环境类2509,27,202520262002199,工程制图基础B,袁望姣,机电工程学院,20102,A座114,1-12,全周,,调课
化学生物环境类2509,27,202520262002199,工程制图基础B,袁望姣,机电工程学院,20102,A座114,1-12,全周,,调课
自动化T2301,29,202520262008325,过程控制技术与系统,徐晓东,自动化学院,20102,A座123,9-16,全周,,调课
行政2501,25,202520262000871,公共行政学,许源源,公共管理学院,20102,A座124,1-12,全周,,调课
化学生物环境类2509,27,202520262002199,工程制图基础B,袁望姣,机电工程学院,20102,A座215,1-12,全周,,调课
工商2301,32,202520262011406,企业战略管理,姚海琳,商学院,20102,A座222,1-8,全周,,调课
测控2301,15,202520262008309,测控仪器设计,蓝丽娟,自动化学院,20102,A座223,9-16,全周,,调课
电气2401-02,57,202520262004014,电磁场理论与应用,于晶荣,自动化学院,20102,A座310,1-8,全周,,调课
应数D2301-02,0,202520262008035,常微分方程及其近似解,徐宇锋,数学与统计学院,20102,A座310,1-14,全周,,调课
电气2401-02,57,202520262004014,电磁场理论与应用,于晶荣,自动化学院,20102,A座310,9-16,全周,,调课
信安2401-03,66,202520262004460,数据库及安全,陈再良,计算机学院,20102,A座310,1-16,全周,,调课
中国语言文学类2503-04,63,202520262001955,中国近现代史纲要,罗春梅,马克思主义学院,20102,A座312,1-16,全周,,调课
信管2401-02,47,202520262006152,商务统计,郑连元,商学院,20102,A座314,1-12,全周,,调课
